"ISO","Language","Family","Area","H","H_unigram","L2prop","MC","NumChap","Population","Rangesize","vehicularity","ethnologue_L2_users","used_as_L2_by","notes"
"agx","Aghul","North-Caucasian","Greater-Mesopotamia",NA,10.3121356964111,0,0.5,2,28300,1392.864563,0,FALSE,NA,"98% speak it as L1."
"ahg","Qimant","Afro-Asiatic","Greater-Abyssinia",NA,NA,0.658385097980499,1,7,1650,1208.700289,0,TRUE,NA,""
"ahk","Akha","Sino-Tibetan","Southeast-Asia",1.12814152240753,8.42512130737305,NA,0.16666667163372,6,563960,11410.64945,1,FALSE,NA,""
"aia","Arosi","Austronesian","Oceania",1.33074235916138,8.83589744567871,0,0.28571429848671,7,6750,545.1498632,0,FALSE,NA,""
"aie","Amara","Austronesian","N-Coast-New-Guinea",NA,NA,0,1,1,1170,141.8419324,0,FALSE,"anz",""
"aii","Assyrian Neo-Aramaic","Afro-Asiatic","Greater-Mesopotamia",1.57235491275787,10.708062171936,0,NA,NA,108600,2508.469612,0,FALSE,NA,""
"aiw","Aari","Afro-Asiatic","",NA,NA,0.04458598792553,0.666666686534882,9,155000,2948.266213,0,TRUE,"dim",""
"aja","Aja","Nilo-Saharan","African-Savannah",NA,NA,0,1,2,200,222.937805,0,FALSE,NA,""
"ajg","Aja","Niger-Congo","African-Savannah",NA,NA,0,0.5,4,512000,4686.819363,0,FALSE,"sxw",""
"aji","Ajië","Austronesian","Oceania",NA,NA,0,1,1,4040,1795.667823,0,FALSE,"aqr:aok",""
"ajp","South Levantine Spoken Arabic","Afro-Asiatic","Greater-Mesopotamia",NA,NA,NA,0.25,1,6095000,28247.83921,1,FALSE,NA,""
"aka","Akan","Niger-Congo","African-Savannah",NA,NA,0.10853049904108,0.642857134342194,14,8300000,57389.31838,1,TRUE,"abr:ads:ade:aha:anf:any:afu:cll:cpn:ncu:mzw:ntr:nnu:acd:gwx:xon:kph:kye:lar:lef:lig:nfr:nlu:nkq:nko:nzi:sfw:lip:sil:wss",""
"akb","Batak Angkola","Austronesian","",1.50911891460419,8.12228298187256,0,NA,NA,750000,12406.80736,0,FALSE,NA,""
"akc","Mpur","Language-isolate","N-Coast-New-Guinea",NA,NA,0,0.5,4,7000,2151.735835,0,FALSE,NA,""
"ake","Akawaio","Cariban","NE-South-America",1.35557997226715,8.5148868560791,0,NA,NA,5350,23871.60858,0,FALSE,NA,""
"akh","Angal Heneng","Trans-New-Guinea","",1.16436088085175,8.53151512145996,0,NA,NA,40000,456.7099352,0,FALSE,NA,""
"akr","Araki","Austronesian","Oceania",NA,NA,0,0.25,1,8,2.376229514,0,FALSE,NA,""
"akz","Alabama","Muskogean","E-North-America",NA,NA,0,1,2,100,140.270917,0,FALSE,"cku",""
"alc","Qawasqar","Kaweskaran","SE-South-America",NA,NA,0,0.395833343267441,8,12,531.6876195,0,FALSE,NA,""
"ale","Aleut","Eskimo-Aleut","N-Coast-Asia",NA,NA,0,0.778571426868439,7,490,2894.147758,0,FALSE,NA,""
"alh","Alawa","Australian","N-Australia",NA,NA,0,0.696428596973419,14,18,20722.23242,0,FALSE,NA,""
"alj","Alangan","Austronesian","",1.36738324165344,7.77111387252808,0,NA,NA,7690,1172.541918,0,FALSE,NA,""
"aln","Gheg Albanian","Indo-European","",1.80615139007568,9.11620140075684,NA,0.602941155433655,17,5660000,27330.07359,1,FALSE,"rmy",""
"alp","Alune","Austronesian","Oceania",1.33273267745972,8.3738317489624,0,0.333333343267441,9,17200,1420.482811,0,FALSE,NA,""
"alq","Algonquin","Algic","E-North-America",1.34095764160156,9.27716255187988,0,NA,NA,2430,1865.213173,0,FALSE,NA,""
"alr","Alutor","Chukotko-Kamchatkan","N-Coast-Asia",NA,NA,0,0,1,150,4692.404421,0,FALSE,NA,""
"alt","Southern Altai","Altaic","Inner-Asia",1.76232814788818,10.7628917694092,NA,0,1,20000,48578.15669,1,FALSE,NA,""
"aly","Alyawarr","Australian","S-Australia",1.22340071201324,10.6588649749756,0,0.847222208976746,12,1450,128476.9045,0,FALSE,NA,""
"alz","Alur","Nilo-Saharan","",1.66532576084137,9.09579372406006,0,NA,NA,1367000,6281.354746,0,FALSE,NA,""
"amc","Amahuaca","Panoan","NE-South-America",NA,NA,0,0.625,8,330,11312.27001,0,FALSE,NA,""
"ame","Yanesha'","Maipurean","Andean",1.34788191318512,10.1265325546265,0,1,2,9830,7727.585487,0,FALSE,NA,""
"amf","Hamer-Banna","Afro-Asiatic","Greater-Abyssinia",1.45376789569855,10.3726749420166,0.087233521044254,0.291666656732559,2,42800,8496.633818,0,TRUE,"bxe:tsb",""
"amh","Amharic","Afro-Asiatic","Greater-Abyssinia",2.27224826812744,11.5716438293457,0.154909551143646,0.542857170104981,21,17400000,145259.6047,1,TRUE,NA,""
"amk","Ambai","Austronesian","N-Coast-New-Guinea",1.44278907775879,9.10378265380859,0,0.5,8,10100,190.0430024,0,FALSE,NA,""
"amm","Ama","Arai-(Left-May)","N-Coast-New-Guinea",1.22758066654205,8.5399751663208,0,NA,NA,480,237.7539299,0,FALSE,"itr",""
"amn","Amanab","Border","N-Coast-New-Guinea",1.49488830566406,9.60879516601563,0,0.428571432828903,7,4420,620.8494492,0,FALSE,NA,""
"amo","Amo","Niger-Congo","African-Savannah",NA,NA,0,0.800000011920929,5,12300,496.1953072,0,FALSE,NA,""
"amp","Alamblak","Sepik","N-Coast-New-Guinea",1.63342344760895,10.2119112014771,0,0.640922605991364,24,1530,612.1605007,0,FALSE,"siv",""
"amr","Amarakaeri","Harákmbut","NE-South-America",1.37247884273529,10.7603349685669,0,NA,NA,500,3426.313034,0,FALSE,NA,""
"amu","Guerrero Amuzgo","Otomanguean","Mesoamerica",1.36188960075378,9.01952838897705,0,NA,NA,23000,749.7297756,0,FALSE,NA,""
"amx","Anmatyerre","Australian","",1.25819718837738,9.337890625,0,NA,NA,1220,28102.79947,0,FALSE,NA,""
"amy","Ami","Australian","",NA,NA,0,1,1,32,568.8224647,0,FALSE,NA,""
"anc","Ngas","Afro-Asiatic","African-Savannah",NA,NA,0,0.16666667163372,6,400000,1295.453602,0,FALSE,"tdl",""
"ane","Xârâcùù","Austronesian","Oceania",NA,NA,0,0.125,8,3780,1641.173665,0,FALSE,NA,""
